date,World,Afghanistan,Africa,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Asia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bonaire Sint Eustatius and Saba,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czechia,Democratic Republic of Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Europe,European Union,Faeroe Islands,Falkland Islands,Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,High income,Honduras,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Low income,Lower middle income,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia (country),Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,North America,North Korea,North Macedonia,Northern Mariana Islands,Norway,Oceania,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Pitcairn,Poland,Portugal,Puerto Rico,Qatar,Reunion,Romania,Russia,Rwanda,Saint Barthelemy,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Martin (French part),Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South America,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Sweden,Switzerland,Syria,Tajikistan,Tanzania,Thailand,Timor,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,United States Virgin Islands,Upper middle income,Uruguay,Uzbekistan,Vanuatu,Vatican,Venezuela,Vietnam,Wallis and Futuna,Yemen,Zambia,Zimbabwe
2023-01-11,8115833.0,170.0,7620.0,183.0,33.0,7.0,30.0,29.0,0.0,0.0,40982.0,39.0,0.0,6717222.0,45963.0,18790.0,531.0,0.0,0.0,119.0,390.0,0.0,4185.0,228.0,3.0,62.0,13.0,9303.0,48.0,174.0,300.0,148920.0,0.0,0.0,1112.0,6.0,267.0,38.0,0.0,16691.0,10.0,0.0,1.0,0.0,25432.0,5150125.0,4856.0,1.0,1.0,205.0,4960.0,15.0,1334.0,149.0,0.0,3598.0,2383.0,90.0,4005.0,0.0,0.0,336.0,2723.0,23.0,0.0,0.0,0.0,397.0,19.0,491.0,499591.0,432090.0,0.0,0.0,21.0,2014.0,80829.0,67.0,0.0,0.0,0.0,1254.0,130316.0,18.0,37.0,39318.0,0.0,0.0,277.0,0.0,6993.0,167.0,15.0,0.0,247.0,39.0,2630825.0,2876.0,1596.0,192.0,1255.0,2991.0,741.0,0.0,3537.0,0.0,6217.0,98201.0,141.0,1180232.0,220.0,0.0,1121.0,92.0,1491.0,61.0,48.0,6.0,82.0,393.0,1293.0,0.0,4.0,1.0,15.0,2008.0,2471.0,29637.0,1053.0,10.0,68.0,3286.0,9.0,0.0,241.0,0.0,194.0,3.0,985.0,9.0,33129.0,1232.0,302.0,38.0,84.0,363.0,0.0,271.0,185.0,34.0,66.0,0.0,21.0,4389.0,118.0,40236.0,41.0,1.0,13.0,100.0,550242.0,0.0,239.0,0.0,866.0,89517.0,32.0,144.0,5.0,0.0,1403.0,19.0,3240.0,10092.0,3104.0,0.0,2229.0,2154.0,9772.0,952.0,2104.0,4107.0,23130.0,25.0,0.0,0.0,12.0,2.0,7.0,5.0,25.0,17.0,99.0,0.0,175.0,1.0,6968.0,0.0,0.0,5809.0,0.0,432.0,5940.0,0.0,0.0,969.0,251641.0,354924.0,0.0,12663.0,39.0,0.0,0.0,4866.0,1910.0,0.0,0.0,71.0,997.0,6.0,5.0,0.0,103.0,652.0,84.0,0.0,0.0,0.0,0.0,70.0,2970.0,537.0,29537.0,471714.0,96.0,5449504.0,5649.0,291.0,0.0,0.0,130.0,503.0,0.0,0.0,1063.0,198.0
2023-01-12,7248070.0,186.0,7453.0,209.0,32.0,7.0,0.0,29.0,0.0,0.0,40982.0,39.0,76.0,5849766.0,45963.0,17955.0,559.0,0.0,0.0,101.0,390.0,0.0,3832.0,223.0,3.0,0.0,13.0,9319.0,48.0,190.0,300.0,162009.0,0.0,0.0,1112.0,6.0,267.0,33.0,0.0,16691.0,13.0,0.0,1.0,0.0,26752.0,4209344.0,4856.0,1.0,1.0,110.0,4960.0,11.0,1196.0,146.0,11.0,3598.0,2194.0,90.0,3526.0,0.0,0.0,338.0,2723.0,23.0,0.0,0.0,0.0,397.0,19.0,462.0,487660.0,422393.0,0.0,0.0,21.0,1824.0,80829.0,67.0,0.0,0.0,0.0,1198.0,130316.0,18.0,37.0,39318.0,0.0,0.0,277.0,0.0,6561.0,167.0,15.0,0.0,277.0,39.0,2692275.0,1591.0,1596.0,192.0,1264.0,2868.0,734.0,0.0,3928.0,0.0,6038.0,91116.0,141.0,1274801.0,199.0,0.0,1148.0,92.0,1491.0,67.0,48.0,6.0,76.0,393.0,1321.0,0.0,3.0,1.0,15.0,1789.0,2473.0,28391.0,1053.0,10.0,68.0,3220.0,9.0,1.0,241.0,0.0,194.0,3.0,902.0,9.0,32559.0,1232.0,302.0,28.0,69.0,363.0,0.0,263.0,185.0,31.0,66.0,0.0,22.0,4389.0,118.0,40236.0,41.0,1.0,13.0,90.0,547978.0,0.0,239.0,0.0,792.0,89411.0,32.0,137.0,5.0,0.0,1403.0,18.0,3240.0,9790.0,3389.0,0.0,2045.0,2154.0,10011.0,915.0,2104.0,4107.0,24531.0,25.0,0.0,0.0,15.0,2.0,7.0,5.0,25.0,17.0,95.0,0.0,177.0,1.0,6790.0,0.0,0.0,4872.0,13.0,431.0,5940.0,0.0,0.0,969.0,265802.0,334771.0,0.0,12663.0,42.0,14.0,0.0,4451.0,1688.0,0.0,0.0,71.0,997.0,6.0,6.0,0.0,103.0,406.0,84.0,0.0,0.0,0.0,0.0,70.0,2970.0,554.0,26393.0,471714.0,91.0,4521661.0,5649.0,291.0,0.0,0.0,138.0,455.0,0.0,0.0,1063.0,138.0
2023-01-13,6420420.0,163.0,7321.0,200.0,33.0,7.0,0.0,29.0,0.0,0.0,40982.0,39.0,76.0,5075076.0,45963.0,17027.0,573.0,0.0,0.0,106.0,390.0,0.0,3598.0,223.0,3.0,34.0,13.0,7669.0,48.0,170.0,300.0,155727.0,0.0,0.0,1112.0,6.0,267.0,36.0,0.0,16691.0,13.0,0.0,1.0,0.0,25593.0,3494459.0,4856.0,1.0,1.0,133.0,0.0,10.0,1073.0,142.0,11.0,3353.0,2104.0,90.0,3016.0,0.0,0.0,395.0,2723.0,23.0,0.0,0.0,0.0,397.0,19.0,425.0,474983.0,411498.0,0.0,0.0,22.0,1646.0,80829.0,0.0,0.0,0.0,0.0,1195.0,130316.0,18.0,37.0,39318.0,0.0,0.0,277.0,0.0,6561.0,167.0,15.0,0.0,243.0,39.0,2594572.0,1492.0,1596.0,192.0,1210.0,2712.0,747.0,0.0,3202.0,0.0,5846.0,84060.0,141.0,1233369.0,184.0,0.0,1043.0,92.0,1491.0,64.0,48.0,6.0,80.0,393.0,1460.0,0.0,0.0,1.0,13.0,1692.0,3408.0,26304.0,1053.0,10.0,68.0,3032.0,9.0,1.0,241.0,0.0,194.0,3.0,836.0,0.0,31456.0,1232.0,302.0,26.0,56.0,363.0,0.0,203.0,185.0,32.0,66.0,0.0,29.0,4389.0,118.0,40236.0,41.0,1.0,13.0,90.0,518698.0,0.0,239.0,0.0,722.0,89430.0,32.0,130.0,5.0,0.0,1403.0,13.0,3240.0,8085.0,3237.0,0.0,1906.0,2154.0,10351.0,868.0,1213.0,4107.0,26170.0,25.0,0.0,0.0,7.0,2.0,7.0,5.0,25.0,17.0,82.0,0.0,180.0,2.0,6603.0,0.0,0.0,4480.0,13.0,409.0,5940.0,0.0,0.0,969.0,254912.0,317543.0,0.0,12663.0,38.0,14.0,0.0,3904.0,1534.0,0.0,0.0,71.0,997.0,3.0,5.0,0.0,103.0,406.0,84.0,0.0,0.0,0.0,0.0,70.0,2970.0,551.0,23447.0,448092.0,176.0,3793825.0,5649.0,291.0,0.0,0.0,145.0,463.0,0.0,0.0,2062.0,73.0
2023-01-14,5641923.0,169.0,6988.0,175.0,36.0,7.0,0.0,21.0,0.0,0.0,40982.0,39.0,76.0,4324628.0,45963.0,16215.0,545.0,0.0,0.0,106.0,390.0,0.0,3327.0,223.0,3.0,34.0,13.0,7428.0,48.0,170.0,300.0,147123.0,0.0,0.0,1112.0,6.0,49.0,42.0,0.0,16796.0,13.0,0.0,2.0,0.0,23547.0,2863710.0,0.0,1.0,0.0,108.0,5712.0,10.0,972.0,146.0,11.0,3353.0,2003.0,90.0,2768.0,0.0,0.0,238.0,0.0,24.0,0.0,0.0,0.0,397.0,19.0,411.0,465024.0,402305.0,0.0,0.0,22.0,1524.0,80829.0,36.0,0.0,0.0,0.0,1138.0,130316.0,18.0,37.0,39318.0,0.0,0.0,277.0,403.0,3507.0,167.0,15.0,0.0,217.0,39.0,2463430.0,1182.0,1596.0,192.0,1175.0,2646.0,745.0,0.0,2957.0,0.0,5536.0,76648.0,141.0,1131904.0,151.0,0.0,958.0,92.0,1491.0,66.0,48.0,6.0,72.0,393.0,1511.0,0.0,0.0,1.0,14.0,1622.0,3200.0,25592.0,1053.0,28.0,68.0,2809.0,6.0,1.0,241.0,0.0,194.0,3.0,785.0,0.0,30483.0,1219.0,302.0,25.0,61.0,363.0,0.0,212.0,185.0,28.0,66.0,0.0,31.0,4389.0,118.0,40236.0,41.0,1.0,0.0,90.0,521141.0,0.0,239.0,0.0,675.0,89791.0,32.0,127.0,4.0,0.0,1403.0,10.0,779.0,8462.0,3237.0,0.0,2126.0,2154.0,11441.0,822.0,1213.0,4107.0,27969.0,25.0,0.0,0.0,8.0,2.0,7.0,5.0,25.0,17.0,88.0,0.0,186.0,2.0,6417.0,0.0,0.0,4145.0,13.0,426.0,5940.0,0.0,0.0,969.0,234351.0,300487.0,0.0,12663.0,36.0,15.0,0.0,3856.0,1455.0,0.0,0.0,63.0,969.0,2.0,3.0,0.0,103.0,406.0,84.0,0.0,0.0,0.0,0.0,70.0,2970.0,553.0,21244.0,448092.0,201.0,3147412.0,5649.0,291.0,0.0,0.0,128.0,443.0,0.0,0.0,2062.0,22.0
2023-01-15,4887717.0,173.0,9849.0,157.0,33.0,7.0,0.0,21.0,0.0,0.0,19416.0,39.0,76.0,3700084.0,45963.0,16350.0,497.0,0.0,0.0,101.0,0.0,0.0,3088.0,223.0,3.0,34.0,26.0,8133.0,12.0,168.0,349.0,120721.0,0.0,0.0,900.0,6.0,49.0,37.0,0.0,16796.0,14.0,0.0,2.0,0.0,22244.0,2361571.0,0.0,1.0,0.0,108.0,5712.0,3.0,1072.0,129.0,11.0,3353.0,1953.0,90.0,2454.0,0.0,0.0,215.0,3410.0,24.0,0.0,0.0,0.0,377.0,33.0,422.0,376768.0,314553.0,0.0,0.0,22.0,1533.0,43524.0,36.0,0.0,0.0,0.0,1152.0,89089.0,18.0,37.0,34620.0,0.0,0.0,277.0,403.0,9525.0,167.0,15.0,0.0,241.0,0.0,2248442.0,886.0,1596.0,0.0,1116.0,2540.0,687.0,0.0,2245.0,0.0,5328.0,79745.0,141.0,1025321.0,142.0,0.0,859.0,92.0,1491.0,65.0,63.0,2.0,70.0,264.0,1536.0,0.0,0.0,1.0,15.0,1627.0,3193.0,27309.0,672.0,28.0,68.0,2525.0,6.0,1.0,165.0,0.0,194.0,3.0,734.0,0.0,29637.0,1219.0,302.0,23.0,61.0,471.0,0.0,188.0,185.0,33.0,66.0,0.0,29.0,2434.0,118.0,40236.0,41.0,1.0,0.0,101.0,524929.0,0.0,203.0,0.0,660.0,89698.0,29.0,127.0,4.0,0.0,1025.0,9.0,779.0,7490.0,2797.0,0.0,2060.0,1852.0,11238.0,811.0,1213.0,4107.0,29631.0,25.0,0.0,0.0,8.0,0.0,7.0,5.0,25.0,17.0,81.0,0.0,182.0,2.0,6492.0,0.0,0.0,3876.0,13.0,417.0,3281.0,0.0,0.0,1499.0,186389.0,286291.0,0.0,11960.0,36.0,15.0,0.0,3815.0,1366.0,0.0,0.0,63.0,969.0,2.0,2.0,0.0,0.0,406.0,2469.0,0.0,0.0,0.0,0.0,49.0,2710.0,556.0,19525.0,448092.0,201.0,2606518.0,3754.0,229.0,0.0,0.0,165.0,407.0,0.0,0.0,2062.0,0.0
2023-01-16,4376374.0,159.0,10393.0,134.0,33.0,8.0,0.0,21.0,0.0,0.0,19416.0,69.0,76.0,3225833.0,30888.0,15759.0,469.0,0.0,0.0,93.0,0.0,0.0,3026.0,223.0,1.0,34.0,26.0,7795.0,12.0,173.0,349.0,136328.0,0.0,0.0,900.0,3.0,49.0,34.0,296.0,16796.0,12.0,0.0,2.0,0.0,21037.0,1975433.0,0.0,5.0,3.0,98.0,5712.0,5.0,989.0,127.0,11.0,3353.0,1932.0,127.0,2291.0,0.0,0.0,218.0,3410.0,24.0,0.0,0.0,0.0,377.0,33.0,442.0,367287.0,304874.0,0.0,0.0,22.0,1490.0,43524.0,36.0,0.0,0.0,0.0,1152.0,89089.0,11.0,37.0,34620.0,0.0,0.0,152.0,403.0,8811.0,167.0,10.0,0.0,241.0,68.0,2110632.0,886.0,1596.0,0.0,1060.0,2499.0,685.0,0.0,1898.0,0.0,5199.0,72134.0,141.0,943064.0,126.0,0.0,803.0,104.0,0.0,59.0,63.0,2.0,64.0,264.0,1492.0,0.0,0.0,4.0,15.0,1622.0,3382.0,25603.0,672.0,28.0,67.0,2364.0,6.0,1.0,165.0,0.0,147.0,0.0,703.0,0.0,29345.0,1219.0,382.0,25.0,71.0,471.0,0.0,182.0,590.0,29.0,119.0,0.0,29.0,2434.0,118.0,17311.0,41.0,1.0,0.0,92.0,523833.0,0.0,203.0,0.0,633.0,50268.0,29.0,117.0,4.0,0.0,1025.0,9.0,779.0,5705.0,2733.0,0.0,2012.0,1852.0,11185.0,778.0,1213.0,3488.0,31166.0,20.0,2.0,0.0,8.0,42.0,4.0,5.0,9.0,14.0,81.0,0.0,178.0,2.0,6400.0,0.0,0.0,3639.0,13.0,408.0,3281.0,0.0,0.0,1499.0,198758.0,281329.0,0.0,11960.0,35.0,15.0,0.0,3738.0,1338.0,0.0,0.0,63.0,969.0,3.0,2.0,0.0,82.0,406.0,2488.0,0.0,0.0,43.0,0.0,49.0,2710.0,552.0,18293.0,448092.0,201.0,2234707.0,3754.0,229.0,0.0,0.0,257.0,377.0,0.0,0.0,1817.0,0.0
2023-01-17,4015541.0,152.0,10932.0,133.0,32.0,8.0,0.0,23.0,0.0,0.0,19416.0,69.0,76.0,2873353.0,30888.0,14925.0,455.0,0.0,0.0,81.0,0.0,0.0,3006.0,223.0,1.0,34.0,26.0,7090.0,12.0,159.0,349.0,138049.0,0.0,1571.0,900.0,3.0,49.0,29.0,296.0,16796.0,8.0,0.0,2.0,0.0,20364.0,1683304.0,0.0,5.0,3.0,98.0,5712.0,3.0,973.0,114.0,11.0,3353.0,1740.0,127.0,2175.0,0.0,0.0,208.0,3410.0,24.0,0.0,0.0,0.0,377.0,33.0,412.0,362555.0,300631.0,0.0,0.0,22.0,1425.0,43524.0,36.0,0.0,0.0,0.0,1252.0,89089.0,11.0,37.0,34620.0,0.0,0.0,152.0,403.0,7257.0,167.0,10.0,0.0,241.0,68.0,2043238.0,886.0,1596.0,0.0,1018.0,2387.0,695.0,0.0,1835.0,0.0,5017.0,69552.0,141.0,902134.0,104.0,0.0,743.0,104.0,0.0,64.0,63.0,2.0,59.0,264.0,1406.0,0.0,0.0,4.0,11.0,1608.0,3354.0,23488.0,672.0,28.0,67.0,2208.0,6.0,1.0,165.0,0.0,147.0,0.0,678.0,0.0,29060.0,0.0,382.0,25.0,50.0,471.0,0.0,179.0,590.0,37.0,119.0,0.0,28.0,2434.0,118.0,17311.0,41.0,1.0,0.0,86.0,520419.0,0.0,203.0,0.0,581.0,49039.0,29.0,111.0,4.0,0.0,1025.0,5.0,779.0,5825.0,2386.0,0.0,2022.0,1852.0,9633.0,733.0,1213.0,3488.0,32176.0,20.0,2.0,0.0,8.0,42.0,4.0,5.0,9.0,14.0,51.0,0.0,176.0,2.0,6313.0,0.0,0.0,3530.0,13.0,389.0,3281.0,0.0,0.0,1603.0,199241.0,261487.0,0.0,11960.0,29.0,23.0,0.0,3406.0,1014.0,0.0,0.0,63.0,969.0,4.0,3.0,0.0,82.0,406.0,2488.0,0.0,0.0,43.0,0.0,49.0,2710.0,545.0,17323.0,448092.0,201.0,1943439.0,3754.0,229.0,0.0,0.0,277.0,333.0,0.0,0.0,1817.0,489.0
2023-01-18,3749717.0,143.0,11474.0,113.0,30.0,8.0,0.0,23.0,0.0,0.0,19416.0,69.0,105.0,2631117.0,30888.0,13821.0,457.0,0.0,0.0,72.0,0.0,0.0,2747.0,223.0,1.0,34.0,26.0,7237.0,12.0,154.0,349.0,129501.0,0.0,1571.0,900.0,3.0,0.0,27.0,296.0,16796.0,6.0,0.0,2.0,0.0,19849.0,1411399.0,0.0,5.0,3.0,69.0,5712.0,4.0,900.0,100.0,32.0,3353.0,1732.0,127.0,1893.0,0.0,0.0,229.0,3410.0,24.0,0.0,0.0,0.0,377.0,33.0,368.0,349580.0,287966.0,0.0,0.0,22.0,1288.0,43524.0,36.0,0.0,0.0,0.0,1341.0,89089.0,14.0,37.0,34620.0,0.0,0.0,152.0,440.0,7271.0,108.0,10.0,0.0,210.0,68.0,2058129.0,933.0,866.0,0.0,985.0,2324.0,699.0,0.0,1699.0,0.0,4900.0,60155.0,175.0,949951.0,96.0,0.0,638.0,104.0,0.0,63.0,63.0,2.0,47.0,264.0,1397.0,0.0,2.0,4.0,9.0,1615.0,3575.0,23621.0,672.0,28.0,67.0,2178.0,6.0,1.0,165.0,0.0,147.0,0.0,691.0,0.0,27696.0,0.0,382.0,23.0,43.0,471.0,0.0,161.0,590.0,47.0,119.0,0.0,35.0,2434.0,59.0,17311.0,34.0,1.0,0.0,29.0,518724.0,0.0,203.0,0.0,545.0,48933.0,29.0,109.0,4.0,0.0,1025.0,7.0,779.0,5418.0,2405.0,0.0,2030.0,1852.0,9605.0,698.0,1213.0,3488.0,33453.0,20.0,2.0,0.0,7.0,42.0,4.0,5.0,9.0,14.0,41.0,0.0,178.0,1.0,6154.0,0.0,0.0,3173.0,18.0,344.0,3281.0,0.0,0.0,1826.0,189887.0,244052.0,0.0,11960.0,26.0,23.0,0.0,2897.0,772.0,0.0,0.0,63.0,969.0,3.0,2.0,0.0,82.0,0.0,2488.0,0.0,0.0,43.0,0.0,49.0,2710.0,524.0,16280.0,448092.0,155.0,1662523.0,3754.0,229.0,0.0,0.0,277.0,302.0,0.0,0.0,2139.0,584.0
2023-01-19,3434970.0,134.0,12223.0,101.0,28.0,8.0,39.0,23.0,0.0,0.0,19416.0,69.0,29.0,2340264.0,30888.0,13414.0,470.0,0.0,0.0,77.0,0.0,0.0,2724.0,0.0,1.0,34.0,26.0,6657.0,12.0,115.0,349.0,112615.0,0.0,1571.0,900.0,3.0,0.0,26.0,296.0,16796.0,4.0,0.0,1.0,0.0,19065.0,1209264.0,0.0,5.0,3.0,62.0,5712.0,5.0,783.0,90.0,21.0,3353.0,1762.0,127.0,1717.0,0.0,0.0,244.0,3410.0,24.0,0.0,0.0,0.0,377.0,33.0,314.0,343785.0,282182.0,0.0,0.0,22.0,1185.0,43524.0,36.0,0.0,1.0,0.0,1411.0,89089.0,14.0,37.0,34620.0,0.0,0.0,152.0,440.0,8000.0,108.0,10.0,0.0,182.0,68.0,1962451.0,751.0,866.0,0.0,922.0,2222.0,723.0,0.0,1572.0,0.0,4752.0,55653.0,175.0,876186.0,86.0,0.0,600.0,104.0,70.0,72.0,63.0,2.0,33.0,264.0,1409.0,0.0,2.0,4.0,8.0,1646.0,3499.0,22444.0,672.0,28.0,67.0,2182.0,6.0,0.0,165.0,0.0,147.0,0.0,648.0,0.0,26662.0,0.0,382.0,24.0,37.0,471.0,0.0,148.0,590.0,54.0,119.0,0.0,36.0,2434.0,59.0,17311.0,34.0,1.0,0.0,26.0,518300.0,0.0,203.0,0.0,521.0,48995.0,29.0,118.0,4.0,0.0,1025.0,9.0,779.0,5204.0,2060.0,0.0,2005.0,1852.0,9391.0,659.0,1213.0,3488.0,34692.0,20.0,2.0,0.0,7.0,42.0,4.0,5.0,9.0,14.0,36.0,0.0,183.0,1.0,6060.0,0.0,0.0,2982.0,5.0,322.0,3281.0,0.0,0.0,2700.0,171401.0,229915.0,0.0,11960.0,22.0,13.0,0.0,2554.0,569.0,0.0,0.0,63.0,969.0,3.0,1.0,0.0,82.0,519.0,2488.0,0.0,0.0,43.0,0.0,49.0,2710.0,512.0,15369.0,448092.0,231.0,1444727.0,3754.0,229.0,0.0,0.0,283.0,308.0,0.0,0.0,2139.0,584.0
2023-01-20,2994425.0,159.0,11746.0,99.0,30.0,8.0,39.0,23.0,0.0,0.0,19416.0,69.0,29.0,2054323.0,30888.0,13172.0,436.0,0.0,0.0,70.0,0.0,0.0,2598.0,158.0,1.0,33.0,26.0,7521.0,12.0,119.0,349.0,98979.0,0.0,1571.0,900.0,3.0,0.0,21.0,296.0,16796.0,4.0,0.0,1.0,0.0,18313.0,1025508.0,4820.0,5.0,3.0,36.0,5712.0,5.0,699.0,81.0,21.0,2667.0,1729.0,127.0,1584.0,0.0,0.0,251.0,3410.0,24.0,0.0,0.0,0.0,377.0,33.0,278.0,338195.0,276569.0,0.0,0.0,15.0,1106.0,43524.0,36.0,0.0,1.0,0.0,1340.0,89089.0,14.0,13.0,34620.0,0.0,0.0,152.0,440.0,8782.0,108.0,10.0,0.0,180.0,68.0,1713282.0,795.0,866.0,0.0,893.0,2151.0,725.0,0.0,1336.0,0.0,4644.0,51888.0,175.0,787106.0,72.0,0.0,567.0,104.0,70.0,79.0,63.0,2.0,20.0,264.0,1338.0,0.0,2.0,4.0,5.0,1633.0,2489.0,23024.0,672.0,28.0,67.0,2117.0,6.0,0.0,165.0,0.0,147.0,0.0,617.0,0.0,26094.0,0.0,382.0,23.0,34.0,471.0,0.0,155.0,590.0,50.0,119.0,0.0,28.0,2434.0,59.0,17311.0,34.0,1.0,0.0,26.0,378355.0,0.0,203.0,0.0,476.0,48959.0,29.0,109.0,4.0,0.0,1025.0,6.0,779.0,5338.0,2004.0,0.0,2012.0,1852.0,9151.0,640.0,995.0,3488.0,35692.0,20.0,2.0,0.0,7.0,42.0,4.0,5.0,9.0,14.0,38.0,0.0,190.0,0.0,5859.0,0.0,0.0,2802.0,5.0,325.0,3281.0,0.0,0.0,3499.0,162845.0,217597.0,0.0,11960.0,20.0,13.0,0.0,2328.0,396.0,0.0,0.0,63.0,969.0,4.0,1.0,0.0,82.0,519.0,2488.0,0.0,0.0,43.0,0.0,49.0,2710.0,536.0,14842.0,308025.0,180.0,1254039.0,3754.0,229.0,0.0,0.0,299.0,250.0,0.0,0.0,1140.0,584.0
2023-01-21,2772764.0,154.0,12092.0,103.0,30.0,8.0,39.0,22.0,0.0,0.0,19416.0,69.0,29.0,1835993.0,30888.0,13086.0,386.0,0.0,0.0,77.0,0.0,0.0,2538.0,158.0,1.0,33.0,26.0,6835.0,12.0,110.0,349.0,100940.0,0.0,1571.0,900.0,3.0,0.0,14.0,296.0,13675.0,4.0,0.0,1.0,0.0,17606.0,878186.0,4820.0,5.0,3.0,36.0,4857.0,6.0,690.0,77.0,21.0,2667.0,1793.0,127.0,1448.0,0.0,0.0,244.0,3410.0,0.0,0.0,0.0,0.0,377.0,33.0,240.0,335352.0,273611.0,0.0,0.0,15.0,1003.0,43524.0,30.0,0.0,1.0,0.0,1516.0,89089.0,14.0,13.0,34620.0,0.0,0.0,152.0,37.0,9832.0,108.0,10.0,0.0,252.0,68.0,1634604.0,914.0,866.0,0.0,845.0,2000.0,721.0,0.0,1218.0,0.0,4608.0,49509.0,175.0,725643.0,74.0,0.0,529.0,104.0,70.0,71.0,63.0,2.0,19.0,264.0,1482.0,0.0,2.0,4.0,3.0,1646.0,2449.0,22789.0,672.0,29.0,67.0,2082.0,5.0,2.0,165.0,0.0,147.0,0.0,567.0,0.0,25673.0,0.0,382.0,21.0,31.0,471.0,0.0,124.0,590.0,58.0,119.0,0.0,24.0,2434.0,59.0,17311.0,34.0,1.0,0.0,31.0,374909.0,0.0,203.0,0.0,443.0,48562.0,29.0,110.0,6.0,0.0,1025.0,5.0,4045.0,4357.0,2004.0,0.0,2087.0,1852.0,8929.0,622.0,995.0,3488.0,36604.0,20.0,2.0,0.0,6.0,42.0,4.0,5.0,9.0,14.0,34.0,0.0,198.0,0.0,5740.0,0.0,0.0,2664.0,5.0,328.0,3281.0,0.0,0.0,3499.0,165854.0,208584.0,0.0,11960.0,17.0,12.0,0.0,2106.0,219.0,0.0,0.0,70.0,627.0,5.0,2.0,0.0,82.0,519.0,2488.0,0.0,0.0,43.0,0.0,49.0,2710.0,581.0,14393.0,308025.0,196.0,1111330.0,3754.0,229.0,0.0,0.0,389.0,212.0,0.0,0.0,1140.0,1063.0
